Record Date,Annualized Effective Rate,Daily Factor,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2021-04-14,0.01,0.000000274,1,2021,3,2021,2,04,14
2021-04-13,0.01,0.000000274,1,2021,3,2021,2,04,13
2021-04-12,0.01,0.000000274,1,2021,3,2021,2,04,12
2021-04-09,0.01,0.000000274,1,2021,3,2021,2,04,09
2021-04-08,0.01,0.000000274,1,2021,3,2021,2,04,08
2021-04-07,0.01,0.000000274,1,2021,3,2021,2,04,07
2021-04-06,0.01,0.000000274,1,2021,3,2021,2,04,06
2021-04-05,0.01,0.000000274,1,2021,3,2021,2,04,05
2021-04-02,0.01,0.000000274,1,2021,3,2021,2,04,02
2021-04-01,0.01,0.000000274,1,2021,3,2021,2,04,01
2021-03-31,0.01,0.000000274,1,2021,2,2021,1,03,31
2021-03-30,0.01,0.000000274,1,2021,2,2021,1,03,30
2021-03-29,0.00,0,1,2021,2,2021,1,03,29
2021-03-26,0.00,0,1,2021,2,2021,1,03,26
2021-03-25,0.00,0,1,2021,2,2021,1,03,25
2021-03-24,0.00,0,1,2021,2,2021,1,03,24
2021-03-23,0.00,0,1,2021,2,2021,1,03,23
2021-03-22,0.01,0.000000274,1,2021,2,2021,1,03,22
2021-03-19,0.01,0.000000274,1,2021,2,2021,1,03,19
2021-03-18,0.01,0.000000274,1,2021,2,2021,1,03,18
2021-03-17,0.01,0.000000274,1,2021,2,2021,1,03,17
2021-03-16,0.01,0.000000274,1,2021,2,2021,1,03,16
2021-03-15,0.02,0.000000548,1,2021,2,2021,1,03,15
2021-03-12,0.02,0.000000548,1,2021,2,2021,1,03,12
2021-03-11,0.02,0.000000548,1,2021,2,2021,1,03,11
2021-03-10,0.02,0.000000548,1,2021,2,2021,1,03,10
2021-03-09,0.02,0.000000548,1,2021,2,2021,1,03,09
2021-03-08,0.02,0.000000548,1,2021,2,2021,1,03,08
2021-03-05,0.02,0.000000548,1,2021,2,2021,1,03,05
2021-03-04,0.02,0.000000548,1,2021,2,2021,1,03,04
2021-03-03,0.02,0.000000548,1,2021,2,2021,1,03,03
2021-03-02,0.02,0.000000548,1,2021,2,2021,1,03,02
2021-03-01,0.01,0.000000274,1,2021,2,2021,1,03,01
2021-02-26,0.01,0.000000274,1,2021,2,2021,1,02,26
2021-02-25,0.01,0.000000274,1,2021,2,2021,1,02,25
2021-02-24,0.01,0.000000274,1,2021,2,2021,1,02,24
2021-02-23,0.01,0.000000274,1,2021,2,2021,1,02,23
2021-02-22,0.02,0.000000548,1,2021,2,2021,1,02,22
2021-02-19,0.02,0.000000548,1,2021,2,2021,1,02,19
2021-02-18,0.02,0.000000548,1,2021,2,2021,1,02,18
2021-02-17,0.02,0.000000548,1,2021,2,2021,1,02,17
2021-02-16,0.02,0.000000548,1,2021,2,2021,1,02,16
2021-02-12,0.02,0.000000548,1,2021,2,2021,1,02,12
2021-02-11,0.02,0.000000548,1,2021,2,2021,1,02,11
2021-02-10,0.02,0.000000548,1,2021,2,2021,1,02,10
2021-02-09,0.02,0.000000548,1,2021,2,2021,1,02,09
2021-02-08,0.04,0.000001096,1,2021,2,2021,1,02,08
2021-02-05,0.04,0.000001096,1,2021,2,2021,1,02,05
2021-02-04,0.04,0.000001096,1,2021,2,2021,1,02,04
2021-02-03,0.04,0.000001096,1,2021,2,2021,1,02,03
2021-02-02,0.04,0.000001096,1,2021,2,2021,1,02,02
2021-02-01,0.05,0.00000137,1,2021,2,2021,1,02,01
2021-01-29,0.05,0.00000137,1,2021,2,2021,1,01,29
2021-01-28,0.05,0.00000137,1,2021,2,2021,1,01,28
2021-01-27,0.05,0.00000137,1,2021,2,2021,1,01,27
2021-01-26,0.05,0.00000137,1,2021,2,2021,1,01,26
2021-01-25,0.06,0.000001643,1,2021,2,2021,1,01,25
2021-01-22,0.06,0.000001643,1,2021,2,2021,1,01,22
2021-01-21,0.06,0.000001643,1,2021,2,2021,1,01,21
2021-01-20,0.06,0.000001643,1,2021,2,2021,1,01,20
2021-01-19,0.06,0.000001643,1,2021,2,2021,1,01,19
2021-01-15,0.06,0.000001643,1,2021,2,2021,1,01,15
2021-01-14,0.06,0.000001643,1,2021,2,2021,1,01,14
2021-01-13,0.06,0.000001643,1,2021,2,2021,1,01,13
2021-01-12,0.06,0.000001643,1,2021,2,2021,1,01,12
2021-01-11,0.06,0.000001643,1,2021,2,2021,1,01,11
2021-01-08,0.06,0.000001643,1,2021,2,2021,1,01,08
2021-01-07,0.06,0.000001643,1,2021,2,2021,1,01,07
2021-01-06,0.06,0.000001643,1,2021,2,2021,1,01,06
2021-01-05,0.06,0.000001643,1,2021,2,2021,1,01,05
2021-01-04,0.06,0.000001643,1,2021,2,2021,1,01,04
2020-12-31,0.06,0.000001643,1,2021,1,2020,4,12,31
2020-12-30,0.06,0.000001643,1,2021,1,2020,4,12,30
2020-12-29,0.06,0.000001643,1,2021,1,2020,4,12,29
2020-12-28,0.06,0.000001643,1,2021,1,2020,4,12,28
2020-12-24,0.06,0.000001643,1,2021,1,2020,4,12,24
2020-12-23,0.06,0.000001643,1,2021,1,2020,4,12,23
2020-12-22,0.06,0.000001643,1,2021,1,2020,4,12,22
2020-12-21,0.05,0.00000137,1,2021,1,2020,4,12,21
2020-12-18,0.05,0.00000137,1,2021,1,2020,4,12,18
2020-12-17,0.05,0.00000137,1,2021,1,2020,4,12,17
2020-12-16,0.05,0.00000137,1,2021,1,2020,4,12,16
2020-12-15,0.05,0.00000137,1,2021,1,2020,4,12,15
2020-12-14,0.05,0.00000137,1,2021,1,2020,4,12,14
2020-12-11,0.05,0.00000137,1,2021,1,2020,4,12,11
2020-12-10,0.05,0.00000137,1,2021,1,2020,4,12,10
2020-12-09,0.05,0.00000137,1,2021,1,2020,4,12,09
2020-12-08,0.05,0.00000137,1,2021,1,2020,4,12,08
2020-12-07,0.06,0.000001643,1,2021,1,2020,4,12,07
2020-12-04,0.06,0.000001643,1,2021,1,2020,4,12,04
2020-12-03,0.06,0.000001643,1,2021,1,2020,4,12,03
2020-12-02,0.06,0.000001643,1,2021,1,2020,4,12,02
2020-12-01,0.06,0.000001643,1,2021,1,2020,4,12,01
2020-11-30,0.06,0.000001643,1,2021,1,2020,4,11,30
2020-11-27,0.06,0.000001643,1,2021,1,2020,4,11,27
2020-11-25,0.06,0.000001643,1,2021,1,2020,4,11,25
2020-11-24,0.06,0.000001643,1,2021,1,2020,4,11,24
2020-11-23,0.06,0.000001643,1,2021,1,2020,4,11,23
2020-11-20,0.06,0.000001643,1,2021,1,2020,4,11,20
2020-11-19,0.06,0.000001643,1,2021,1,2020,4,11,19
2020-11-18,0.06,0.000001643,1,2021,1,2020,4,11,18
2020-11-17,0.06,0.000001643,1,2021,1,2020,4,11,17
2020-11-16,0.07,0.000001917,1,2021,1,2020,4,11,16
2020-11-13,0.07,0.000001917,1,2021,1,2020,4,11,13
2020-11-12,0.07,0.000001917,1,2021,1,2020,4,11,12
2020-11-10,0.07,0.000001917,1,2021,1,2020,4,11,10
2020-11-09,0.06,0.000001643,1,2021,1,2020,4,11,09
2020-11-06,0.06,0.000001643,1,2021,1,2020,4,11,06
2020-11-05,0.06,0.000001643,1,2021,1,2020,4,11,05
2020-11-04,0.06,0.000001643,1,2021,1,2020,4,11,04
2020-11-03,0.06,0.000001643,1,2021,1,2020,4,11,03
2020-11-02,0.07,0.000001917,1,2021,1,2020,4,11,02
2020-10-30,0.07,0.000001917,1,2021,1,2020,4,10,30
2020-10-29,0.07,0.000001917,1,2021,1,2020,4,10,29
2020-10-28,0.07,0.000001917,1,2021,1,2020,4,10,28
2020-10-27,0.07,0.000001917,1,2021,1,2020,4,10,27
2020-10-26,0.07,0.000001917,1,2021,1,2020,4,10,26
2020-10-23,0.07,0.000001917,1,2021,1,2020,4,10,23
2020-10-22,0.07,0.000001917,1,2021,1,2020,4,10,22
2020-10-21,0.07,0.000001917,1,2021,1,2020,4,10,21
2020-10-20,0.07,0.000001917,1,2021,1,2020,4,10,20
2020-10-19,0.07,0.000001917,1,2021,1,2020,4,10,19
2020-10-16,0.07,0.000001917,1,2021,1,2020,4,10,16
2020-10-15,0.07,0.000001917,1,2021,1,2020,4,10,15
2020-10-14,0.07,0.000001917,1,2021,1,2020,4,10,14
2020-10-13,0.06,0.000001643,1,2021,1,2020,4,10,13
2020-10-09,0.06,0.000001643,1,2021,1,2020,4,10,09
2020-10-08,0.06,0.000001643,1,2021,1,2020,4,10,08
2020-10-07,0.06,0.000001643,1,2021,1,2020,4,10,07
2020-10-06,0.06,0.000001643,1,2021,1,2020,4,10,06
2020-10-05,0.07,0.000001917,1,2021,1,2020,4,10,05
2020-10-02,0.07,0.000001917,1,2021,1,2020,4,10,02
2020-10-01,0.07,0.000001917,1,2021,1,2020,4,10,01
2020-09-30,0.07,0.000001917,1,2020,4,2020,3,09,30
2020-09-29,0.07,0.000001917,1,2020,4,2020,3,09,29
2020-09-28,0.07,0.000001917,1,2020,4,2020,3,09,28
2020-09-25,0.07,0.000001917,1,2020,4,2020,3,09,25
2020-09-24,0.07,0.000001917,1,2020,4,2020,3,09,24
2020-09-23,0.07,0.000001917,1,2020,4,2020,3,09,23
2020-09-22,0.07,0.000001917,1,2020,4,2020,3,09,22
2020-09-21,0.07,0.000001917,1,2020,4,2020,3,09,21
2020-09-18,0.07,0.000001917,1,2020,4,2020,3,09,18
2020-09-17,0.07,0.000001917,1,2020,4,2020,3,09,17
2020-09-16,0.07,0.000001917,1,2020,4,2020,3,09,16
2020-09-15,0.07,0.000001917,1,2020,4,2020,3,09,15
2020-09-14,0.08,0.000002191,1,2020,4,2020,3,09,14
2020-09-11,0.08,0.000002191,1,2020,4,2020,3,09,11
2020-09-10,0.08,0.000002191,1,2020,4,2020,3,09,10
2020-09-09,0.08,0.000002191,1,2020,4,2020,3,09,09
2020-09-08,0.07,0.000001917,1,2020,4,2020,3,09,08
2020-09-04,0.07,0.000001917,1,2020,4,2020,3,09,04
2020-09-03,0.07,0.000001917,1,2020,4,2020,3,09,03
2020-09-02,0.07,0.000001917,1,2020,4,2020,3,09,02
2020-09-01,0.07,0.000001917,1,2020,4,2020,3,09,01
2020-08-31,0.07,0.000001917,1,2020,4,2020,3,08,31
2020-08-28,0.07,0.000001917,1,2020,4,2020,3,08,28
2020-08-27,0.07,0.000001917,1,2020,4,2020,3,08,27
2020-08-26,0.07,0.000001917,1,2020,4,2020,3,08,26
2020-08-25,0.07,0.000001917,1,2020,4,2020,3,08,25
2020-08-24,0.07,0.000001917,1,2020,4,2020,3,08,24
2020-08-21,0.07,0.000001917,1,2020,4,2020,3,08,21
2020-08-20,0.07,0.000001917,1,2020,4,2020,3,08,20
2020-08-19,0.07,0.000001917,1,2020,4,2020,3,08,19
2020-08-18,0.07,0.000001917,1,2020,4,2020,3,08,18
2020-08-17,0.07,0.000001917,1,2020,4,2020,3,08,17
2020-08-14,0.07,0.000001917,1,2020,4,2020,3,08,14
2020-08-13,0.07,0.000001917,1,2020,4,2020,3,08,13
2020-08-12,0.07,0.000001917,1,2020,4,2020,3,08,12
2020-08-11,0.07,0.000001917,1,2020,4,2020,3,08,11
2020-08-10,0.07,0.000001917,1,2020,4,2020,3,08,10
2020-08-07,0.07,0.000001917,1,2020,4,2020,3,08,07
2020-08-06,0.07,0.000001917,1,2020,4,2020,3,08,06
2020-08-05,0.07,0.000001917,1,2020,4,2020,3,08,05
2020-08-04,0.07,0.000001917,1,2020,4,2020,3,08,04
2020-08-03,0.07,0.000001917,1,2020,4,2020,3,08,03
2020-07-31,0.07,0.000001917,1,2020,4,2020,3,07,31
2020-07-30,0.07,0.000001917,1,2020,4,2020,3,07,30
2020-07-29,0.07,0.000001917,1,2020,4,2020,3,07,29
2020-07-28,0.07,0.000001917,1,2020,4,2020,3,07,28
2020-07-27,0.08,0.000002191,1,2020,4,2020,3,07,27
2020-07-24,0.08,0.000002191,1,2020,4,2020,3,07,24
2020-07-23,0.08,0.000002191,1,2020,4,2020,3,07,23
2020-07-22,0.08,0.000002191,1,2020,4,2020,3,07,22
2020-07-21,0.08,0.000002191,1,2020,4,2020,3,07,21
2020-07-20,0.10,0.000002738,1,2020,4,2020,3,07,20
2020-07-17,0.10,0.000002738,1,2020,4,2020,3,07,17
2020-07-16,0.10,0.000002738,1,2020,4,2020,3,07,16
2020-07-15,0.10,0.000002738,1,2020,4,2020,3,07,15
2020-07-14,0.10,0.000002738,1,2020,4,2020,3,07,14
2020-07-13,0.11,0.000003012,1,2020,4,2020,3,07,13
2020-07-10,0.11,0.000003012,1,2020,4,2020,3,07,10
2020-07-09,0.11,0.000003012,1,2020,4,2020,3,07,09
2020-07-08,0.11,0.000003012,1,2020,4,2020,3,07,08
2020-07-07,0.11,0.000003012,1,2020,4,2020,3,07,07
2020-07-06,0.11,0.000003012,1,2020,4,2020,3,07,06
2020-07-03,0.11,0.000003012,1,2020,4,2020,3,07,03
2020-07-02,0.11,0.000003012,1,2020,4,2020,3,07,02
2020-07-01,0.11,0.000003012,1,2020,4,2020,3,07,01
2020-06-30,0.11,0.000003012,1,2020,3,2020,2,06,30
2020-06-29,0.11,0.000003012,1,2020,3,2020,2,06,29
2020-06-26,0.11,0.000003012,1,2020,3,2020,2,06,26
2020-06-25,0.11,0.000003012,1,2020,3,2020,2,06,25
2020-06-24,0.11,0.000003012,1,2020,3,2020,2,06,24
