Date,Close,Change,loan_rate,deposit_rate,rf,trix,buy_signal,sell_signal,VaR,kelly,kelly_ratio,portfolio,equity,cash,Return_Change,Return_Change_3days,Is_Drop,Is_Drop_3days
2015-09-01,1913.8499755859373,-0.0295764466409867,0.0001279403670828,2.399283166143462e-06,3.861377360503404e-05,-0.4227886447432271,False,False,-0.0092478759218379,2.327604951270696,2.327604951270696,1.9039866773210357,6.929680348130751,-5.025693670809716,-0.2118448303150886,-0.2691804105004454,True,True
2018-03-22,2643.68994140625,-0.0251628884058564,0.0001856427207342,5.482409101009722e-05,3.5839607709364785e-05,-0.2250356455171263,False,False,-0.0051831531579653,11.602125427378184,3.0,2.973764760229435,9.45211097826878,-6.478346218039344,-0.24518413257997196,-0.2640594635261193,True,True
2022-05-10,4001.050048828125,0.0024578974498534,0.0001568951593713,2.750559402975305e-05,3.068249591509087e-05,-0.5717076890172389,False,False,-0.012272698789159,3.895074298871006,3.0,1.7728680644628971,7.153553427108361,-5.380685362645464,0.016695519154990235,-0.2632462876685864,False,True
2014-10-13,1874.739990234375,-0.0164679295578096,0.0001279403670828,3.999800812781729e-07,2.830005512688416e-05,-0.3645713955619958,False,False,-0.0083695555156694,9.4659309443053,3.0,1.5012533156760464,5.2088513531979705,-3.707598037521924,-0.087689542557297,-0.26301282260681114,False,True
2018-02-08,2581.0,-0.037536419758088,0.0001760830424664,4.613400739539309e-05,3.6632422089954986e-05,-0.7164806755018278,False,False,-0.0039724840397191,14.061099924166788,3.0,2.6395765424818105,9.22782893789719,-6.588252395415379,-0.3610484649273933,-0.24638414983249834,True,True
2018-02-06,2695.139892578125,0.0174409205923138,0.0001760830424664,4.613400739539309e-05,3.346022510730684e-05,-0.4621648947083644,False,False,-0.0037722947474507,20.49165963912183,3.0,3.0499795463259964,9.635912395355888,-6.585932849029891,0.1640188540116876,-0.24168346778545935,False,True
2022-01-25,4356.4501953125,-0.0121719062536467,0.0001279403670828,5.596099312832337e-06,-6.405104955087282e-06,-0.7121865955235404,False,False,-0.0107484707455859,11.025513733933137,3.0,2.256512244611166,7.966020516979749,-5.709508272368583,-0.09888678865215095,-0.23310074169237538,False,True
2022-01-19,4532.759765625,-0.0096895418683388,0.0001279403670828,4.797133808187581e-06,-4.402412085435792e-06,-0.3216194730940366,False,False,-0.0102876806370926,11.518181550343977,3.0,2.58182543768312,8.288412738050122,-5.706587300367002,-0.08182672171232275,-0.23308176383977974,False,True
2022-01-24,4410.1298828125,0.0027717389433818,0.0001279403670828,4.797133808187581e-06,-7.607200223525012e-06,-0.6489205952466085,False,False,-0.0107484707455859,10.470775232006591,3.0,2.355399033263317,8.064176922493157,-5.70877788922984,0.021559721425287393,-0.226426404419803,False,True
2022-02-18,4348.8701171875,-0.0071661613961429,0.0001279403670828,1.3178354631548928e-05,1.599681364705674e-06,-0.2489080922652893,False,False,-0.0111825818074104,8.62607782930841,3.0,2.579102653935326,7.93829143239913,-5.359188778463804,-0.05798325091904655,-0.22511596500337827,False,True
2019-08-14,2840.60009765625,-0.0292927529117426,0.0002046940932751,6.034437032043094e-05,1.5569780069224493e-05,-0.2391244684632184,False,False,-0.011564187290653,1.1693227612362902,1.1693227612362902,2.63692107221392,7.941260179972191,-5.304339107758271,-0.24072666506627138,-0.22145415978823868,True,True
2022-06-14,3735.47998046875,-0.0037736797459957,0.0001568951593713,5.048139956742581e-05,4.573855647849179e-05,-0.764108046256049,False,False,-0.0129858981367484,1.2244289980179326,1.2244289980179326,1.822162026965196,4.978883071337287,-3.156721044372091,-0.019355077913676855,-0.2213420803021675,False,True
2019-10-02,2887.610107421875,-0.0179032029855029,0.0001951797017576,5.679649045875479e-05,1.8756133838504496e-05,-0.2170500362688211,False,False,-0.0094963973437341,2.3608299366612244,2.3608299366612244,2.6150829697477853,8.350974067117027,-5.735891097369242,-0.15335398313295645,-0.21788578501058975,True,True
